🇨🇳｜央视频道,#genre#
海南卫标山西,http://110.177.146.152:888/udp/239.1.1.55:8055
宁夏卫标山西,http://110.177.146.152:888/udp/239.1.1.56:8056
西藏卫标山西,http://110.177.146.152:888/udp/239.1.1.57:8057
兵团卫标山西,http://110.177.146.152:888/udp/239.1.1.58:8058
新疆卫标山西,http://110.177.146.152:888/udp/239.1.1.59:8059
内蒙古标山西,http://110.177.146.152:888/udp/239.1.1.60:8060
金鹰卡通山西,http://110.177.146.152:888/udp/239.1.1.61:8061
卡酷少儿山西,http://110.177.146.152:888/udp/239.1.1.62:8062
金鹰纪实山西,http://110.177.146.152:888/udp/239.1.1.63:8063
哈哈炫动山西,http://110.177.146.152:888/udp/239.1.1.64:8064
嘉佳卡通山西,http://110.177.146.152:888/udp/239.1.1.68:8068
湾区卫标山西,http://110.177.146.152:888/udp/239.1.1.69:8069
三沙卫标山西,http://110.177.146.152:888/udp/239.1.1.70:8070
厦门卫标山西,http://110.177.146.152:888/udp/239.1.1.71:8071
优漫卡通山西,http://110.177.146.152:888/udp/239.1.1.72:8072
农林卫标山西,http://110.177.146.152:888/udp/239.1.1.73:8073
山东教育山西,http://110.177.146.152:888/udp/239.1.1.74:8074
魅力足球山西,http://110.177.146.152:888/udp/239.1.1.75:8075
生活时尚山西,http://110.177.146.152:888/udp/239.1.1.76:8076
茶频道综山西,http://110.177.146.152:888/udp/239.1.1.77:8077
法治天地山西,http://110.177.146.152:888/udp/239.1.1.79:8079
动漫秀场山西,http://110.177.146.152:888/udp/239.1.1.80:8080
都市剧场山西,http://110.177.146.152:888/udp/239.1.1.81:8081
金色学堂山西,http://110.177.146.152:888/udp/239.1.1.82:8082
游戏风云山西,http://110.177.146.152:888/udp/239.1.1.83:8083
乐游频道山西,http://110.177.146.152:888/udp/239.1.1.84:8084
东方财经山西,http://110.177.146.152:888/udp/239.1.1.85:8085
快乐垂钓山西,http://110.177.146.152:888/udp/239.1.1.86:8086
老故事频山西,http://110.177.146.152:888/udp/239.1.1.87:8087
书画频道山西,http://110.177.146.152:888/udp/239.1.1.88:8088
汽摩频道山西,http://110.177.146.152:888/udp/239.1.1.92:8092
百姓健康山西,http://110.177.146.152:888/udp/239.1.1.105:8105
中华特产山西,http://110.177.146.152:888/udp/239.1.1.106:8106
中国天气山西,http://110.177.146.152:888/udp/239.1.1.107:8107
证券服务山西,http://110.177.146.152:888/udp/239.1.1.108:8108
车迷频道山西,http://110.177.146.152:888/udp/239.1.1.109:8109
生态环境山西,http://110.177.146.152:888/udp/239.1.1.110:8110
四海钓鱼山西,http://110.177.146.152:888/udp/239.1.1.111:8111
家庭理财山西,http://110.177.146.152:888/udp/239.1.1.112:8112
财富天下山西,http://110.177.146.152:888/udp/239.1.1.113:8113
优优宝贝山西,http://110.177.146.152:888/udp/239.1.1.114:8114
优购频道山西,http://110.177.146.152:888/udp/239.1.1.115:8115
环球旅游山西,http://110.177.146.152:888/udp/239.1.1.116:8116
山西卫视山西,http://110.177.146.152:888/udp/239.1.1.1:8001
黄河电视山西,http://110.177.146.152:888/udp/239.1.1.2:8002
经济科技山西,http://110.177.146.152:888/udp/239.1.1.3:8003
影视频道山西,http://110.177.146.152:888/udp/239.1.1.4:8004
社会法治山西,http://110.177.146.152:888/udp/239.1.1.5:8005
文体生活山西,http://110.177.146.152:888/udp/239.1.1.6:8006
晋中综合山西,http://110.177.146.152:888/udp/239.1.1.120:8120
晋中公共山西,http://110.177.146.152:888/udp/239.1.1.121:8121
运城_1台山西,http://110.177.146.152:888/udp/239.1.1.123:8123
运城_2台山西,http://110.177.146.152:888/udp/239.1.1.124:8124
盐湖频道山西,http://110.177.146.152:888/udp/239.1.1.125:8125
河北电信,#genre#
CCTV-01河北,http://121.24.98.154:8090/hls/9/index.m3u8
CCTV-02河北,http://121.24.98.154:8090/hls/10/index.m3u8
CCTV-03河北,http://121.24.98.154:8090/hls/11/index.m3u8
CCTV-04河北,http://121.24.98.154:8090/hls/12/index.m3u8
CCTV-05河北,http://121.24.98.154:8090/hls/13/index.m3u8
CCTV-06河北,http://121.24.98.154:8090/hls/14/index.m3u8
CCTV-07河北,http://121.24.98.154:8090/hls/15/index.m3u8
CCTV-08河北,http://121.24.98.154:8090/hls/16/index.m3u8
CCTV-09河北,http://121.24.98.154:8090/hls/17/index.m3u8
CCTV-10河北,http://121.24.98.154:8090/hls/18/index.m3u8
CCTV-11河北,http://121.24.98.154:8090/hls/19/index.m3u8
CCTV-12河北,http://121.24.98.154:8090/hls/20/index.m3u8
CCTV-13河北,http://121.24.98.154:8090/hls/21/index.m3u8
CCTV-14河北,http://121.24.98.154:8090/hls/22/index.m3u8
CCTV-15河北,http://121.24.98.154:8090/hls/23/index.m3u8
中学生频河北,http://121.24.98.154:8090/hls/24/index.m3u8
河北卫视河北,http://121.24.98.154:8090/hls/25/index.m3u8
生活频道河北,http://121.24.98.154:8090/hls/26/index.m3u8
农民频道河北,http://121.24.98.154:8090/hls/27/index.m3u8
都市频道河北,http://121.24.98.154:8090/hls/28/index.m3u8
影视频道河北,http://121.24.98.154:8090/hls/29/index.m3u8
少儿科教河北,http://121.24.98.154:8090/hls/30/index.m3u8
公共频道河北,http://121.24.98.154:8090/hls/31/index.m3u8
北京卫视河北,http://121.24.98.154:8090/hls/32/index.m3u8
天津卫视河北,http://121.24.98.154:8090/hls/33/index.m3u8
河南卫视河北,http://121.24.98.154:8090/hls/34/index.m3u8
山西卫视河北,http://121.24.98.154:8090/hls/35/index.m3u8
东南卫视河北,http://121.24.98.154:8090/hls/36/index.m3u8
吉林卫视河北,http://121.24.98.154:8090/hls/37/index.m3u8
江苏卫视河北,http://121.24.98.154:8090/hls/38/index.m3u8
山东卫视河北,http://121.24.98.154:8090/hls/39/index.m3u8
贵州卫视河北,http://121.24.98.154:8090/hls/40/index.m3u8
云南卫视河北,http://121.24.98.154:8090/hls/41/index.m3u8
黑龙江视河北,http://121.24.98.154:8090/hls/42/index.m3u8
内蒙古视河北,http://121.24.98.154:8090/hls/43/index.m3u8
收视指南河北,http://121.24.98.154:8090/hls/44/index.m3u8
梨园频道河北,http://121.24.98.154:8090/hls/45/index.m3u8
文物宝库河北,http://121.24.98.154:8090/hls/47/index.m3u8
宁夏卫视河北,http://121.24.98.154:8090/hls/49/index.m3u8
青海卫视河北,http://121.24.98.154:8090/hls/51/index.m3u8
旅游卫视河北,http://121.24.98.154:8090/hls/52/index.m3u8
兵团卫视河北,http://121.24.98.154:8090/hls/54/index.m3u8
江西卫视河北,http://121.24.98.154:8090/hls/55/index.m3u8
湖南卫视河北,http://121.24.98.154:8090/hls/56/index.m3u8
湖北卫视河北,http://121.24.98.154:8090/hls/57/index.m3u8
四川卫视河北,http://121.24.98.154:8090/hls/58/index.m3u8
辽宁卫视河北,http://121.24.98.154:8090/hls/59/index.m3u8
河北杂技河北,http://121.24.98.154:8090/hls/60/index.m3u8
新疆卫视河北,http://121.24.98.154:8090/hls/61/index.m3u8
永年新闻河北,http://121.24.98.154:8090/hls/62/index.m3u8
健康频道河北,http://121.24.98.154:8090/hls/63/index.m3u8
永年民生河北,http://121.24.98.154:8090/hls/64/index.m3u8
永年影视河北,http://121.24.98.154:8090/hls/65/index.m3u8
陶瓷频道河北,http://121.24.98.154:8090/hls/66/index.m3u8
CETV-01河北,http://121.24.98.154:8090/hls/67/index.m3u8
西藏卫视河北,http://121.24.98.154:8090/hls/68/index.m3u8
三佳购物河北,http://121.24.98.154:8090/hls/69/index.m3u8
凤凰资讯河北,http://121.24.98.154:8090/hls/70/index.m3u8
金鹰卡通河北,http://121.24.98.154:8090/hls/72/index.m3u8
中华美食河北,http://121.24.98.154:8090/hls/73/index.m3u8
游戏竞技河北,http://121.24.98.154:8090/hls/74/index.m3u8
中国交通河北,http://121.24.98.154:8090/hls/76/index.m3u8
上海东方河北,http://121.24.98.154:8090/hls/77/index.m3u8
重庆卫视河北,http://121.24.98.154:8090/hls/78/index.m3u8
浙江卫视河北,http://121.24.98.154:8090/hls/79/index.m3u8
海南旅游河北,http://121.24.98.154:8090/hls/80/index.m3u8
安徽卫视河北,http://121.24.98.154:8090/hls/81/index.m3u8
广东卫视河北,http://121.24.98.154:8090/hls/82/index.m3u8
卡酷动画河北,http://121.24.98.154:8090/hls/83/index.m3u8
深圳卫视河北,http://121.24.98.154:8090/hls/84/index.m3u8
广西卫视河北,http://121.24.98.154:8090/hls/85/index.m3u8
陕西卫视河北,http://121.24.98.154:8090/hls/86/index.m3u8
邯郸新闻河北,http://121.24.98.154:8090/hls/87/index.m3u8
邯郸公共河北,http://121.24.98.154:8090/hls/88/index.m3u8
邯郸科教河北,http://121.24.98.154:8090/hls/89/index.m3u8
动作电影河北,http://121.24.98.154:8090/hls/98/index.m3u8
CCTV-5+河北,http://121.24.98.154:8090/hls/5/index.m3u8
电影频道河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_dongzuodianying_1080p_t10/c16_lb_dongzuodianying_1080p_t10.m3u8
欢乐剧场河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_xijudianying_1080p_t10/c16_lb_xijudianying_1080p_t10.m3u8
经典港片河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_jingdianguangpian_1080p_t10/c15_lb_jingdianguangpian_1080p_t10.m3u8
动画电影河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_donghuadianying_1080p_t10/c16_lb_donghuadianying_1080p_t10.m3u8
华语院线河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_huayuyuanxian_1080p_t10/c16_lb_huayuyuanxian_1080p_t10.m3u8
周末影院河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_fengxiaogang_1080p_t10/c16_lb_fengxiaogang_1080p_t10.m3u8
谍战剧场河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_diezhanjuchang_1080p_t10/c16_lb_diezhanjuchang_1080p_t10.m3u8
军旅剧场河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junlvjuchang_1080p_t10/c16_lb_junlvjuchang_1080p_t10.m3u8
青春剧场河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_weizhangzhe_1080p_t10/c15_lb_weizhangzhe_1080p_t10.m3u8
宫廷正剧河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_niandaijuchang_1080p_t10/c15_lb_niandaijuchang_1080p_t10.m3u8
抗战剧场河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_kangzhanjuchang_1080p_t10/c15_lb_kangzhanjuchang_1080p_t10.m3u8
历史秘闻河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_lishimiwen_1080p_t10/c15_lb_lishimiwen_1080p_t10.m3u8
军事观察河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junshinew_1080p_t10/c16_lb_junshinew_1080p_t10.m3u8
童年经典河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_balalaxiaomoxian_1080p_t10/c15_lb_balalaxiaomoxian_1080p_t10.m3u8
儿童乐园河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_dongmantiandi_1080p_t10/c15_lb_dongmantiandi_1080p_t10.m3u8
亲子启蒙河北,http://121.24.98.154:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_qinziqimeng_1080p_t10/c16_lb_qinziqimeng_1080p_t10.m3u8
相声小品河北,http://121.24.98.154:8090/hls/101/index.m3u8
魅力时尚河北,http://121.24.98.154:8090/hls/102/index.m3u8
经典电影河北,http://121.24.98.154:8090/hls/103/index.m3u8
热播剧场河北,http://121.24.98.154:8090/hls/104/index.m3u8
少儿动画河北,http://121.24.98.154:8090/hls/105/index.m3u8
野外频道河北,http://121.24.98.154:8090/hls/106/index.m3u8
谍战剧场河北,http://121.24.98.154:8090/hls/107/index.m3u8
纪实人文河北,http://121.24.98.154:8090/hls/108/index.m3u8
测试01频河北,http://121.24.98.154:8090/hls/109/index.m3u8
测试02频河北,http://121.24.98.154:8090/hls/110/index.m3u8
测试03频河北,http://121.24.98.154:8090/hls/111/index.m3u8

特区,#genre#


凤凰中文,http://146.56.153.245:20121/bysid/258
凤凰资讯,http://146.56.153.245:20121/bysid/257
凤凰中文,http://182.104.192.98:8180/TV00000000000000000008@HHZT
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰中文,http://58.144.154.93:80/qctv.fengshows.cn/live/0701pin72.m3u8

凤凰资讯,http://58.144.154.93:80/qctv.fengshows.cn/live/0701pin72.m3u8

凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.134:1234
凤凰香港,http://58.144.154.93:80/qctv.fengshows.cn/0701phk72.m3u8
凤凰香港,http://www.lebaobei.top:6868/udp/239.255.30.123:8231
凤凰资讯,https://free.weidu.filegear-sg.me/45b84ac6.php?id=live1666
凤凰中文,https://free.weidu.filegear-sg.me/45b84ac6.php?id=live1213

凤凰资讯,http://ali.hlspull.yximgs.com/live/45f850bec3ba1241d38467e9d833de24.flv
凤凰资讯,http://171.213.194.196:8888/rtp/239.93.1.4:2191
凤凰资讯,http://175.3.233.173:8888/rtp/239.76.253.134:9000
凤凰资讯,http://124.230.56.162:55555/rtp/239.76.253.134:9000
凤凰资讯,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu002-golive.flv

凤凰卫视,http://58.144.154.93/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰卫视,http://lidahai.top:8100/udp/239.93.0.162:2192
凤凰卫视,http://171.223.215.229:4000/udp/239.93.0.162:2192
凤凰卫视,http://118.112.90.117:55555/rtp/239.93.1.9:2192
凤凰卫视,http://171.213.194.196:8888/rtp/239.93.1.9:2192
凤凰卫视,http://175.3.233.173:8888/rtp/239.76.253.135:9000

翡翠台,http://ali.hlspull.yximgs.com/live/tboxprofhwwqpthqyqtqqqxcxbfhqqfqvhdtqdvbtvqsqxqfsqqcvbctvbfc.flv
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
无线赛马台,http://ali.hlspull.yximgs.com/live/tboxprovhxqcvfhoeqfqhdoqqqyhcvxclqhqotqyq9qssqfdqcvhthofsqqhyx18.flv
无线新闻台,http://live.cooltv.top/tv/tvb.php?id=2&hq
华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
千禧经典台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
星河台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
凤凰香港,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8
天映频道,http://ali.hlspull.yximgs.com/live/tboxproqeqcxlvofbqbvnqqsfqvbhfhcvxcvqsqbcvqfdvqsfcbqbnqtypq.flv
天映经典,http://ali.hlspull.yximgs.com/live/tboxprovcnydsqfqsetqqfcvbcdtsqqfvxcvsqnmbnlqqhqqnmyhsqqftydq.flv
星空卫视频道,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
中天新闻,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
TVB新闻,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
TVB翡翠,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
TVB明珠,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
TVB赛马,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
TVB亚洲剧集,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
TVB翡翠剧集,http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
TVB明珠剧集,http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
TVBJ1综合美,http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
TVB新闻频美,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8
TVB翡翠频泰,http://aktv.top/AKTV/live/aktv/null-16/AKTV.m3u8
Plus综合,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
pₒₚc电影,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8

重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv

香港环球卫视,rtmp://live.pyscripter.com/HKgstv_com/www_hkgstv_com?auth_key=6001723702257-0-0-1a56ccd327477eb45e7da54c8be2a6b5
无线新闻,P2p://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
TVB Plus香港,P2p://generationnexxxt.com:19806/faf51cf453a84400be019b14939e49f6
TVB 星河频01,P2p://generationnexxxt.com:19806/e94f4c244af8464fb06eff4c9da250a6
TVB 翡翠,P2p://147.135.39.171:9906/66430d4f000a06ccb0b20a650b4b5d65
明珠香港,P2p://generationnexxxt.com:19806/066930b0d2764f05a9b8a0019efe82fe
星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193

香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8?$官源
莲花卫视,http://php.jdshipin.com:8880/amlh.php
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8





台湾频道,#genre#
东森新闻频道,http://37.27.111.214:8080/live/20/hls.m3u8
tvbs闽南频道,http://37.27.111.214:8080/live/23/hls.m3u8
民视闽南频道,http://37.27.111.214:8080/live/6/hls.m3u8
中视闽南频道,http://37.27.111.214:8080/live/7/hls.m3u8
华视闽南频道,http://37.27.111.214:8080/live/8/hls.m3u8
民视第一频道,http://37.27.111.214:8080/live/4/hls.m3u8
民视台湾频道,http://37.27.111.214:8080/live/5/hls.m3u8
三立综合频道,http://37.27.111.214:8080/live/31/hls.m3u8
tvbs欢乐频道,http://37.27.111.214:8080/live/24/hls.m3u8
龙华电影频道,http://37.27.111.214:8080/live/19/hls.m3u8
猪哥亮歌厅国,http://37.27.111.214:8080/live/35/hls.m3u8
亚洲旅游频道,http://37.27.111.214:8080/live/10/hls.m3u8
幸福空间频道,http://37.27.111.214:8080/live/26/hls.m3u8
HakkaTV频道,http://37.27.111.214:8080/live/1/hls.m3u8
TiTV原视频道,http://37.27.111.214:8080/live/2/hls.m3u8
动画动漫频道,http://37.27.111.214:8080/live/57/hls.m3u8
Nick动画频壹,http://37.27.111.214:8080/live/12/hls.m3u8
Nick动画频贰,http://37.27.111.214:8080/live/22/hls.m3u8
MoMo亲子国,http://37.27.111.214:8080/live/3/hls.m3u8
博斯高球频壹,http://37.27.111.214:8080/live/13/hls.m3u8
博斯运动频壹,http://37.27.111.214:8080/live/14/hls.m3u8
博斯无限频道,http://37.27.111.214:8080/live/15/hls.m3u8
mTV音乐频道,http://37.27.111.214:8080/live/25/hls.m3u8
HISTORY频道,http://37.27.111.214:8080/live/27/hls.m3u8
HITs电影频道,http://37.27.111.214:8080/live/28/hls.m3u8
探案电影频道,http://37.27.111.214:8080/live/11/hls.m3u8
CINEMA-频道,http://37.27.111.214:8080/live/30/hls.m3u8
TV5_MONDE,http://37.27.111.214:8080/live/9/hls.m3u8
BLOOMBERG,http://37.27.111.214:8080/live/34/hls.m3u8
DWnews频道,http://37.27.111.214:8080/live/46/hls.m3u8
CNBc_英频道,http://37.27.111.214:8080/live/102/hls.m3u8
互动英語频道,http://37.27.111.214:8080/live/54/hls.m3u8

中天新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv009
中天新闻,http://ali.hlspull.yximgs.com/live/0f782e3450d93c69da4c68a2de638d32.flv
中天新闻+,http://ali.hlspull.yximgs.com/live/115d93066d6da7192f2c0a55f25918e0.flv
中天亚洲,http://ali.hlspull.yximgs.com/live/3619df812a7d98a787054f16ad713f75.flv
东森新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv152
寰宇新闻,http://ali.hlspull.yximgs.com/live/tboxprophxehmffquxcxqveqeqyhmnqqxqqhqdhnqbnxfdqfhyxw.flv
非凡新闻,http://ali.hlspull.yximgs.com/live/tboxprosqtnfqqoqdcbfcxvqfuuqqweqqqsqyuhhdqsqhqynffxw.flv
三立新闻,http://ali.hlspull.yximgs.com/live/tboxprohmcyoywqqubqdfqfvchtquqxcqxvcbsqfsdxcbmqsllivexw.flv
年代新闻,http://ali.hlspull.yximgs.com/live/tboxprooqevdyscvbudloqlnsfqewtqudvbbqxfqnqlvcqdqdnqxw.flv
壹新闻,http://ali.hlspull.yximgs.com/live/tboxpromqfoyqvqsdvbnweqtquqqxqcvfqqsqfhfqddqqlhtbchyxw.flv
民视新闻,http://ali.hlspull.yximgs.com/live/tboxprocnbvqfhdquqqvcbnqftuqscxqfqeqyhqqvqfmsxw.flv
台视新闻,http://ali.hlspull.yximgs.com/live/tboxproncqqtqqudtqlqcvbcvntqqqsfwetqfvcbcxvdqbqfflvcqtsxw.flv
TVBS新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv072
TVBS闽南,http://litv.zapi.us.kg/?id=4gtv-4gtv073
中视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv074
民视台湾,http://litv.zapi.us.kg/?id=4gtv-4gtv001
华视新闻台,http://103.193.151.158:8500/live.m3u8?c=7
公视戏剧,http://litv.zapi.us.kg/?id=4gtv-4gtv042
龙华偶像,http://litv.zapi.us.kg/?id=litv-longturn12
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
时尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛综合,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
